id,query_id,query_group_id,execution_id,brand_in_response,total_sources,sources_with_brand,brand_mention_percentage
949725,259164,6504,13808,0,30,19,63.33
949724,259163,6504,13808,1,34,10,29.41
949723,259162,6504,13808,1,26,13,50.00
949709,259161,6503,13807,1,50,1,2.00
949708,259160,6503,13807,0,36,1,2.78
949707,259159,6503,13807,0,56,2,3.57
949706,259158,6503,13807,0,36,0,0.00
949705,259157,6503,13807,0,14,1,7.14
949704,259156,6503,13807,0,45,5,11.11
949703,259155,6503,13807,0,31,2,6.45
949702,259154,6503,13807,1,14,3,21.43
949701,259153,6503,13807,0,22,0,0.00
949700,259152,6503,13807,1,27,8,29.63
949699,259151,6503,13807,0,47,5,10.64
949698,259150,6503,13807,0,15,0,0.00
949697,259149,6503,13807,0,15,1,6.67
949696,259148,6503,13807,0,15,0,0.00
949695,259147,6503,13807,0,25,1,4.00
949694,259146,6503,13807,0,43,2,4.65
949693,259145,6503,13807,1,27,6,22.22
949692,259144,6503,13807,0,13,1,7.69
949691,259143,6503,13807,0,16,1,6.25
949690,259142,6503,13807,0,12,1,8.33
949689,259141,6503,13807,0,13,0,0.00
949688,259140,6503,13807,0,15,0,0.00
949687,259139,6503,13807,0,26,0,0.00
949686,259138,6503,13807,0,30,0,0.00
949685,259137,6503,13807,0,16,1,6.25
949684,259136,6503,13807,0,28,2,7.14
949683,259135,6503,13807,0,27,0,0.00
949682,259134,6503,13807,0,29,0,0.00
949681,259133,6503,13807,0,38,3,7.89
949680,259132,6503,13807,1,28,2,7.14
949679,259131,6503,13807,0,28,0,0.00
949678,259130,6503,13807,1,16,0,0.00
949677,259129,6503,13807,0,16,1,6.25
949676,259128,6503,13807,0,14,0,0.00
949675,259127,6503,13807,0,12,0,0.00
949674,259126,6503,13807,0,29,5,17.24
949673,259125,6503,13807,0,12,2,16.67
949672,259124,6503,13807,0,15,2,13.33
949671,259123,6503,13807,0,13,0,0.00
949670,259122,6503,13807,0,17,1,5.88
949669,259121,6503,13807,0,40,4,10.00
949668,259120,6503,13807,0,28,0,0.00
949667,259119,6503,13807,1,29,5,17.24
949666,259118,6503,13807,0,15,1,6.67
949665,259117,6503,13807,1,24,6,25.00
949664,259116,6503,13807,0,41,3,7.32
949663,259115,6503,13807,0,26,3,11.54
949662,259114,6503,13807,0,16,2,12.50
949661,259113,6503,13807,0,33,6,18.18
949660,259112,6503,13807,1,35,9,25.71
949583,259061,6501,13805,0,19,0,0.00
949582,259060,6501,13805,0,21,0,0.00
949581,259059,6501,13805,1,37,2,5.41
949580,259058,6501,13805,0,21,0,0.00
949579,259057,6501,13805,0,30,0,0.00
949578,259056,6501,13805,0,35,0,0.00
949577,259055,6501,13805,0,25,0,0.00
949576,259054,6501,13805,0,20,0,0.00
949575,259053,6501,13805,0,22,0,0.00
949574,259052,6501,13805,0,37,0,0.00
949573,259051,6501,13805,0,19,0,0.00
949572,259050,6501,13805,0,29,0,0.00
949571,259049,6501,13805,0,19,0,0.00
949570,259048,6501,13805,0,20,0,0.00
949569,259047,6501,13805,0,20,0,0.00
949568,259046,6501,13805,0,35,0,0.00
949567,259045,6501,13805,0,26,0,0.00
949566,259044,6501,13805,0,31,1,3.23
949565,259043,6501,13805,0,20,0,0.00
949564,259042,6501,13805,0,30,0,0.00
949563,259041,6501,13805,0,34,0,0.00
949562,259040,6501,13805,0,25,2,8.00
949561,259039,6501,13805,0,27,0,0.00
949560,259038,6501,13805,1,33,1,3.03
949559,259037,6501,13805,0,30,0,0.00
949558,259036,6501,13805,0,20,0,0.00
949557,259035,6501,13805,0,28,0,0.00
949556,259034,6501,13805,0,21,0,0.00
949555,259033,6501,13805,0,20,0,0.00
949554,259032,6501,13805,0,24,0,0.00
949553,259031,6501,13805,0,38,0,0.00
949552,259030,6501,13805,0,22,0,0.00
949551,259029,6501,13805,0,20,0,0.00
949550,259028,6501,13805,0,20,0,0.00
949549,259027,6501,13805,0,21,0,0.00
949548,259026,6501,13805,0,19,0,0.00
949547,259025,6501,13805,0,39,0,0.00
949546,259024,6501,13805,0,20,0,0.00
949545,259023,6501,13805,0,44,1,2.27
949544,259022,6501,13805,0,19,0,0.00
949543,259021,6501,13805,0,20,0,0.00
949542,259020,6501,13805,0,19,0,0.00
949541,259019,6501,13805,0,20,0,0.00
949540,259018,6501,13805,0,36,0,0.00
949539,259017,6501,13805,0,21,0,0.00
949538,259016,6501,13805,0,20,1,5.00
949537,259015,6501,13805,0,21,1,4.76
949536,259014,6501,13805,0,20,0,0.00
949535,259013,6501,13805,0,19,0,0.00
949534,259012,6501,13805,0,19,0,0.00
949520,259011,6500,13804,0,20,2,10.00
949519,259010,6500,13804,0,37,1,2.70
949518,259009,6500,13804,0,17,0,0.00
949517,259008,6500,13804,0,14,0,0.00
949516,259007,6500,13804,0,17,0,0.00
949515,259006,6500,13804,0,20,0,0.00
949514,259005,6500,13804,0,23,0,0.00
949513,259004,6500,13804,0,23,0,0.00
949512,259003,6500,13804,0,16,0,0.00
949511,259002,6500,13804,0,42,2,4.76
949510,259001,6500,13804,0,20,0,0.00
949509,259000,6500,13804,0,20,0,0.00
949508,258999,6500,13804,0,43,0,0.00
949507,258998,6500,13804,0,20,0,0.00
949506,258997,6500,13804,0,17,0,0.00
949505,258996,6500,13804,0,20,0,0.00
949504,258995,6500,13804,0,25,1,4.00
949503,258994,6500,13804,0,14,0,0.00
949502,258993,6500,13804,0,19,0,0.00
949501,258992,6500,13804,0,37,0,0.00
949500,258991,6500,13804,0,39,2,5.13
949499,258990,6500,13804,0,17,0,0.00
949498,258989,6500,13804,0,37,0,0.00
949497,258988,6500,13804,0,39,6,15.38
949496,258987,6500,13804,0,12,1,8.33
949495,258986,6500,13804,0,21,0,0.00
949494,258985,6500,13804,0,25,0,0.00
949493,258984,6500,13804,0,30,0,0.00
949492,258983,6500,13804,0,46,0,0.00
949491,258982,6500,13804,0,34,0,0.00
949490,258981,6500,13804,0,20,0,0.00
949489,258980,6500,13804,0,12,0,0.00
949488,258979,6500,13804,0,29,1,3.45
949487,258978,6500,13804,0,20,0,0.00
949486,258977,6500,13804,1,32,1,3.12
949485,258976,6500,13804,0,21,0,0.00
949484,258975,6500,13804,0,31,0,0.00
949483,258974,6500,13804,0,33,0,0.00
949482,258973,6500,13804,0,45,3,6.67
949481,258972,6500,13804,0,37,0,0.00
949480,258971,6500,13804,0,42,0,0.00
949479,258970,6500,13804,0,23,0,0.00
949478,258969,6500,13804,0,15,0,0.00
949477,258968,6500,13804,0,18,0,0.00
949476,258967,6500,13804,0,19,0,0.00
949475,258966,6500,13804,0,41,6,14.63
949474,258965,6500,13804,0,22,0,0.00
949473,258964,6500,13804,0,41,0,0.00
949472,258963,6500,13804,0,34,1,2.94
949471,258962,6500,13804,0,25,0,0.00
949394,258911,6498,13802,0,14,0,0.00
949393,258910,6498,13802,0,13,0,0.00
949392,258909,6498,13802,0,19,0,0.00
949391,258908,6498,13802,0,34,0,0.00
949390,258907,6498,13802,0,18,0,0.00
949389,258906,6498,13802,0,18,0,0.00
949388,258905,6498,13802,0,25,2,8.00
949387,258904,6498,13802,0,19,0,0.00
949386,258903,6498,13802,0,16,1,6.25
949385,258902,6498,13802,0,16,1,6.25
949384,258901,6498,13802,0,17,1,5.88
949383,258900,6498,13802,0,18,1,5.56
949382,258899,6498,13802,0,16,0,0.00
949381,258898,6498,13802,0,18,1,5.56
949380,258897,6498,13802,1,16,1,6.25
949379,258896,6498,13802,0,20,2,10.00
949378,258895,6498,13802,0,32,4,12.50
949377,258894,6498,13802,1,16,2,12.50
949376,258893,6498,13802,0,11,0,0.00
949375,258892,6498,13802,0,19,1,5.26
949374,258891,6498,13802,0,20,0,0.00
949373,258890,6498,13802,0,16,1,6.25
949372,258889,6498,13802,0,16,0,0.00
949371,258888,6498,13802,0,15,0,0.00
949370,258887,6498,13802,0,18,2,11.11
949369,258886,6498,13802,0,25,1,4.00
949368,258885,6498,13802,0,19,0,0.00
949367,258884,6498,13802,0,27,3,11.11
949366,258883,6498,13802,0,30,5,16.67
949365,258882,6498,13802,1,16,1,6.25
949364,258881,6498,13802,0,17,2,11.76
949363,258880,6498,13802,0,31,0,0.00
949362,258879,6498,13802,0,18,0,0.00
949361,258878,6498,13802,0,32,2,6.25
949360,258877,6498,13802,1,28,6,21.43
949359,258876,6498,13802,0,25,1,4.00
949358,258875,6498,13802,0,30,0,0.00
949357,258874,6498,13802,0,25,1,4.00
949356,258873,6498,13802,1,15,2,13.33
949355,258872,6498,13802,1,15,1,6.67
949354,258871,6498,13802,0,15,1,6.67
949353,258870,6498,13802,0,28,0,0.00
949352,258869,6498,13802,0,28,0,0.00
949351,258868,6498,13802,0,17,0,0.00
949350,258867,6498,13802,0,12,0,0.00
949349,258866,6498,13802,0,30,1,3.33
949348,258865,6498,13802,0,28,0,0.00
949347,258864,6498,13802,0,16,1,6.25
949346,258863,6498,13802,0,17,1,5.88
949345,258862,6498,13802,0,40,0,0.00
949190,230226,5941,13800,0,20,6,30.00
949189,230225,5941,13800,0,30,10,33.33
949188,230224,5941,13800,0,10,5,50.00
949187,230223,5941,13800,0,20,13,65.00
949186,230222,5941,13800,0,22,8,36.36
949185,230221,5941,13800,0,26,8,30.77
949184,230220,5941,13800,0,34,24,70.59
949183,230219,5941,13800,0,19,2,10.53
949182,230218,5941,13800,0,21,8,38.10
949181,230217,5941,13800,0,24,6,25.00
949180,230216,5941,13800,0,35,11,31.43
949179,230215,5941,13800,0,35,12,34.29
949178,230214,5941,13800,0,22,5,22.73
949177,230213,5941,13800,0,38,12,31.58
949176,230212,5941,13800,1,25,24,96.00
949175,230211,5941,13800,0,20,10,50.00
949174,230210,5941,13800,0,28,21,75.00
949173,230209,5941,13800,0,32,24,75.00
949172,230208,5941,13800,0,20,13,65.00
949171,230207,5941,13800,0,48,27,56.25
949170,230206,5941,13800,1,34,26,76.47
949169,230205,5941,13800,0,35,21,60.00
949168,230204,5941,13800,0,31,17,54.84
949167,230203,5941,13800,0,35,28,80.00
949166,230202,5941,13800,0,20,11,55.00
949165,230201,5941,13800,1,23,15,65.22
949164,230200,5941,13800,0,33,24,72.73
949163,230199,5941,13800,1,34,28,82.35
949162,230198,5941,13800,0,20,12,60.00
949161,230197,5941,13800,0,31,23,74.19
949160,230196,5941,13800,0,48,34,70.83
949159,230195,5941,13800,0,18,12,66.67
949158,230194,5941,13800,1,20,10,50.00
949157,230193,5941,13800,0,28,19,67.86
949156,230192,5941,13800,1,19,12,63.16
949155,230191,5941,13800,0,26,17,65.38
949154,230190,5941,13800,0,54,31,57.41
949153,230189,5941,13800,0,35,25,71.43
949152,230188,5941,13800,0,29,22,75.86
949151,230187,5941,13800,0,21,15,71.43
949150,230186,5941,13800,1,19,16,84.21
949149,230185,5941,13800,0,34,16,47.06
949148,230184,5941,13800,0,34,26,76.47
949147,230183,5941,13800,1,20,14,70.00
949146,230182,5941,13800,0,38,20,52.63
949145,230181,5941,13800,1,40,28,70.00
949144,230180,5941,13800,0,18,15,83.33
949143,230179,5941,13800,0,29,21,72.41
949142,230178,5941,13800,0,21,16,76.19
949141,230177,5941,13800,1,56,34,60.71
949140,230176,5941,13800,0,28,23,82.14
949139,230175,5941,13800,0,34,28,82.35
949138,230174,5941,13800,1,19,13,68.42
949137,230173,5941,13800,0,22,14,63.64
949136,230172,5941,13800,0,20,14,70.00
949135,230171,5941,13800,0,31,23,74.19
949134,230170,5941,13800,1,48,31,64.58
949133,230169,5941,13800,0,42,23,54.76
949132,230168,5941,13800,1,29,24,82.76
949131,230167,5941,13800,0,38,22,57.89
949130,230166,5941,13800,0,20,15,75.00
949129,230165,5941,13800,0,31,19,61.29
949128,230164,5941,13800,0,26,18,69.23
949127,230163,5941,13800,0,28,21,75.00
949126,230162,5941,13800,1,27,15,55.56
949125,230161,5941,13800,0,20,18,90.00
949124,230160,5941,13800,0,37,18,48.65
949123,230159,5941,13800,1,39,30,76.92
949122,230158,5941,13800,0,20,11,55.00
949121,230157,5941,13800,0,20,13,65.00
949120,230156,5941,13800,1,37,14,37.84
949119,230155,5941,13800,1,33,26,78.79
949118,230154,5941,13800,0,34,23,67.65
949117,230153,5941,13800,1,40,28,70.00
949116,230152,5941,13800,0,41,26,63.41
949115,229825,5941,13800,0,29,20,68.97
949114,229824,5941,13800,0,21,12,57.14
949113,229823,5941,13800,0,25,13,52.00
949112,229822,5941,13800,0,31,24,77.42
949111,229821,5941,13800,0,29,24,82.76
949110,229820,5941,13800,1,47,32,68.09
949109,229819,5941,13800,1,20,12,60.00
949108,229818,5941,13800,0,32,25,78.12
949107,229817,5941,13800,0,38,31,81.58
949106,229816,5941,13800,0,31,21,67.74
949105,229815,5941,13800,0,26,17,65.38
949104,229814,5941,13800,0,37,25,67.57
949103,229813,5941,13800,0,20,15,75.00
949102,229812,5941,13800,0,31,20,64.52
949101,229811,5941,13800,0,29,20,68.97
949100,229810,5941,13800,0,25,14,56.00
949099,229809,5941,13800,0,20,14,70.00
949098,229808,5941,13800,1,29,25,86.21
949097,229807,5941,13800,0,37,27,72.97
949096,229806,5941,13800,0,10,5,50.00
949095,229805,5941,13800,0,31,21,67.74
949094,229804,5941,13800,0,30,22,73.33
949093,229803,5941,13800,0,37,18,48.65
949092,229802,5941,13800,0,53,30,56.60
949091,229801,5941,13800,1,30,21,70.00
948936,209291,5299,13798,0,21,1,4.76
948935,209290,5299,13798,0,20,0,0.00
948934,209289,5299,13798,0,31,0,0.00
948933,209288,5299,13798,0,20,0,0.00
948932,209287,5299,13798,0,28,0,0.00
948931,209286,5299,13798,0,19,0,0.00
948930,209285,5299,13798,0,19,1,5.26
948929,209284,5299,13798,0,21,0,0.00
948928,209283,5299,13798,0,18,0,0.00
948927,209282,5299,13798,1,20,3,15.00
948926,209281,5299,13798,0,19,0,0.00
948925,209280,5299,13798,0,20,2,10.00
948924,209279,5299,13798,0,19,1,5.26
948923,209278,5299,13798,0,22,0,0.00
948922,209277,5299,13798,0,20,1,5.00
948921,209276,5299,13798,1,20,5,25.00
948920,209275,5299,13798,0,29,1,3.45
948919,209274,5299,13798,0,20,0,0.00
948918,209273,5299,13798,0,20,0,0.00
948917,209272,5299,13798,0,31,1,3.23
948916,209271,5299,13798,0,20,0,0.00
948915,209270,5299,13798,0,20,1,5.00
948914,209269,5299,13798,0,19,0,0.00
948913,209268,5299,13798,0,19,0,0.00
948912,209267,5299,13798,0,37,0,0.00
948911,209266,5299,13798,1,34,2,5.88
948910,209265,5299,13798,0,22,2,9.09
948909,209264,5299,13798,0,20,1,5.00
948908,209263,5299,13798,0,20,3,15.00
948907,209262,5299,13798,0,30,2,6.67
948906,209261,5299,13798,1,21,1,4.76
948905,209260,5299,13798,0,16,1,6.25
948904,209259,5299,13798,0,34,0,0.00
948903,209258,5299,13798,0,38,0,0.00
948902,209257,5299,13798,0,20,1,5.00
948901,209256,5299,13798,0,15,0,0.00
948900,209255,5299,13798,0,18,2,11.11
948899,209254,5299,13798,0,30,2,6.67
948898,209253,5299,13798,1,20,5,25.00
948897,209252,5299,13798,0,35,0,0.00
948896,209251,5299,13798,0,20,0,0.00
948895,209250,5299,13798,0,34,0,0.00
948894,209249,5299,13798,0,20,0,0.00
948893,209248,5299,13798,0,22,0,0.00
948892,209247,5299,13798,0,18,0,0.00
948891,209246,5299,13798,1,38,1,2.63
948890,209245,5299,13798,1,18,4,22.22
948889,209244,5299,13798,0,20,2,10.00
948888,209243,5299,13798,0,20,1,5.00
948887,209242,5299,13798,0,20,1,5.00
948886,209241,5299,13798,0,14,0,0.00
948885,209240,5299,13798,0,20,0,0.00
948884,209239,5299,13798,0,20,0,0.00
948883,209238,5299,13798,0,33,0,0.00
948882,209237,5299,13798,0,34,1,2.94
948881,209236,5299,13798,1,30,2,6.67
948880,209235,5299,13798,0,19,3,15.79
948879,209234,5299,13798,0,20,1,5.00
948878,209233,5299,13798,0,20,2,10.00
948877,209232,5299,13798,0,35,0,0.00
948876,209231,5299,13798,0,17,0,0.00
948875,209230,5299,13798,0,39,0,0.00
948874,209229,5299,13798,0,19,0,0.00
948873,209228,5299,13798,0,30,0,0.00
948872,209227,5299,13798,0,31,1,3.23
948871,209226,5299,13798,0,19,0,0.00
948870,209225,5299,13798,0,19,3,15.79
948869,209224,5299,13798,0,20,0,0.00
948868,209223,5299,13798,0,21,0,0.00
948867,209222,5299,13798,0,31,1,3.23
948866,209221,5299,13798,0,20,0,0.00
948865,209220,5299,13798,0,24,0,0.00
948864,209219,5299,13798,0,20,0,0.00
948863,209218,5299,13798,0,19,2,10.53
948862,209217,5299,13798,0,29,0,0.00
948861,209216,5299,13798,0,19,0,0.00
948860,209215,5299,13798,0,21,2,9.52
948859,209214,5299,13798,0,20,0,0.00
948858,209213,5299,13798,0,19,0,0.00
948857,209212,5299,13798,0,21,0,0.00
948856,209211,5299,13798,0,41,0,0.00
948855,209210,5299,13798,0,19,1,5.26
948854,209209,5299,13798,0,24,0,0.00
948853,209208,5299,13798,0,40,2,5.00
948852,209207,5299,13798,0,20,0,0.00
948851,209206,5299,13798,0,31,0,0.00
948850,209205,5299,13798,0,10,1,10.00
948849,209204,5299,13798,0,20,0,0.00
948848,209203,5299,13798,0,33,1,3.03
948847,209202,5299,13798,0,20,2,10.00
948846,209201,5299,13798,0,20,0,0.00
948845,209200,5299,13798,0,15,0,0.00
948844,209199,5299,13798,0,20,0,0.00
948843,209198,5299,13798,0,20,2,10.00
948842,209197,5299,13798,0,20,0,0.00
948841,209196,5299,13798,1,20,3,15.00
948840,209195,5299,13798,0,27,6,22.22
948839,209194,5299,13798,0,17,1,5.88
948838,209193,5299,13798,0,27,1,3.70
948837,209192,5299,13798,0,21,0,0.00
948682,208991,5297,13796,0,16,0,0.00
948681,208990,5297,13796,0,36,0,0.00
948680,208989,5297,13796,0,16,0,0.00
948679,208988,5297,13796,0,16,0,0.00
948678,208987,5297,13796,0,30,0,0.00
948677,208986,5297,13796,0,19,0,0.00
948676,208985,5297,13796,0,19,0,0.00
948675,208984,5297,13796,0,17,0,0.00
948674,208983,5297,13796,0,14,1,7.14
948673,208982,5297,13796,0,25,0,0.00
948672,208981,5297,13796,0,17,0,0.00
948671,208980,5297,13796,0,17,0,0.00
948670,208979,5297,13796,0,16,0,0.00
948669,208978,5297,13796,0,29,0,0.00
948668,208977,5297,13796,0,17,0,0.00
948667,208976,5297,13796,0,31,1,3.23
948666,208975,5297,13796,0,27,2,7.41
948665,208974,5297,13796,0,16,0,0.00
948664,208973,5297,13796,0,18,0,0.00
948663,208972,5297,13796,0,15,0,0.00
948662,208971,5297,13796,0,33,0,0.00
948661,208970,5297,13796,0,31,0,0.00
948660,208969,5297,13796,0,19,0,0.00
948659,208968,5297,13796,0,20,0,0.00
948658,208967,5297,13796,0,16,0,0.00
948657,208966,5297,13796,0,18,2,11.11
948656,208965,5297,13796,0,16,0,0.00
948655,208964,5297,13796,0,33,1,3.03
948654,208963,5297,13796,0,18,0,0.00
948653,208962,5297,13796,0,34,1,2.94
948652,208961,5297,13796,0,33,0,0.00
948651,208960,5297,13796,0,16,0,0.00
948650,208959,5297,13796,0,17,0,0.00
948649,208958,5297,13796,0,20,1,5.00
948648,208957,5297,13796,1,17,7,41.18
948647,208956,5297,13796,0,29,0,0.00
948646,208955,5297,13796,0,32,0,0.00
948645,208954,5297,13796,0,23,0,0.00
948644,208953,5297,13796,0,35,0,0.00
948643,208952,5297,13796,0,29,0,0.00
948642,208951,5297,13796,0,33,0,0.00
948641,208950,5297,13796,0,21,0,0.00
948640,208949,5297,13796,0,19,0,0.00
948639,208948,5297,13796,0,20,0,0.00
948638,208947,5297,13796,0,20,0,0.00
948637,208946,5297,13796,0,21,0,0.00
948636,208945,5297,13796,0,16,0,0.00
948635,208944,5297,13796,0,19,0,0.00
948634,208943,5297,13796,0,20,0,0.00
948633,208942,5297,13796,0,21,0,0.00
948632,208941,5297,13796,0,18,0,0.00
948631,208940,5297,13796,0,16,0,0.00
948630,208939,5297,13796,0,16,0,0.00
948629,208938,5297,13796,1,25,3,12.00
948628,208937,5297,13796,0,33,1,3.03
948627,208936,5297,13796,0,20,0,0.00
948626,208935,5297,13796,0,26,0,0.00
948625,208934,5297,13796,0,17,0,0.00
948624,208933,5297,13796,0,19,0,0.00
948623,208932,5297,13796,0,21,0,0.00
948622,208931,5297,13796,0,30,0,0.00
948621,208930,5297,13796,1,29,9,31.03
948620,208929,5297,13796,1,18,1,5.56
948619,208928,5297,13796,0,17,0,0.00
948618,208927,5297,13796,0,16,0,0.00
948617,208926,5297,13796,0,17,0,0.00
948616,208925,5297,13796,0,19,0,0.00
948615,208924,5297,13796,0,20,0,0.00
948614,208923,5297,13796,0,19,1,5.26
948613,208922,5297,13796,0,17,0,0.00
948612,208921,5297,13796,1,31,12,38.71
948611,208920,5297,13796,0,24,1,4.17
948610,208919,5297,13796,0,19,0,0.00
948609,208918,5297,13796,0,28,1,3.57
948608,208917,5297,13796,0,17,0,0.00
948607,204015,5297,13796,0,19,0,0.00
948606,204014,5297,13796,0,15,0,0.00
948605,204013,5297,13796,0,16,0,0.00
