id,query_id,query_group_id,execution_id,brand_in_response,total_sources,sources_with_brand,brand_mention_percentage
953512,179737,4350,13845,0,1,0,0.00
953511,179736,4350,13845,1,1,0,0.00
953468,213196,4101,13844,1,1,0,0.00
953467,179135,4101,13844,1,1,0,0.00
953466,179134,4101,13844,0,1,0,0.00
953465,179133,4101,13844,0,1,0,0.00
953464,179132,4101,13844,0,1,0,0.00
953463,179131,4101,13844,1,1,0,0.00
953462,179127,4101,13844,1,1,0,0.00
953461,179126,4101,13844,1,1,0,0.00
953460,179125,4101,13844,1,1,0,0.00
953459,179124,4101,13844,0,1,0,0.00
953458,179123,4101,13844,1,1,0,0.00
953457,179122,4101,13844,1,1,0,0.00
953456,179121,4101,13844,1,1,0,0.00
953455,179120,4101,13844,1,1,0,0.00
953454,179118,4101,13844,1,1,0,0.00
953453,179117,4101,13844,0,1,0,0.00
953452,179115,4101,13844,1,1,0,0.00
953451,179113,4101,13844,1,1,0,0.00
953450,179112,4101,13844,1,1,0,0.00
953449,179110,4101,13844,1,1,0,0.00
953448,179109,4101,13844,1,1,0,0.00
953447,179108,4101,13844,0,1,0,0.00
953446,179106,4101,13844,1,1,0,0.00
953445,179105,4101,13844,1,1,0,0.00
953444,179104,4101,13844,1,1,0,0.00
953443,179103,4101,13844,0,1,0,0.00
953442,179102,4101,13844,1,1,0,0.00
953441,179101,4101,13844,1,1,0,0.00
953440,179100,4101,13844,1,1,0,0.00
953439,179099,4101,13844,1,1,0,0.00
953438,179098,4101,13844,1,1,0,0.00
953437,179097,4101,13844,1,1,0,0.00
953436,179096,4101,13844,1,1,0,0.00
953435,179095,4101,13844,0,1,0,0.00
953434,179094,4101,13844,1,1,0,0.00
953433,179093,4101,13844,1,1,0,0.00
953432,179092,4101,13844,1,1,0,0.00
953431,179091,4101,13844,0,1,0,0.00
953430,179089,4101,13844,0,1,0,0.00
953429,179088,4101,13844,0,1,0,0.00
953428,179087,4101,13844,1,1,0,0.00
953427,179085,4101,13844,0,1,0,0.00
953426,179084,4101,13844,0,1,0,0.00
953425,179083,4101,13844,1,1,0,0.00
953424,179079,4101,13844,1,1,0,0.00
953423,179076,4101,13844,1,1,0,0.00
953422,179075,4101,13844,0,1,0,0.00
953421,179074,4101,13844,1,1,0,0.00
953420,179073,4101,13844,0,1,0,0.00
953419,179072,4101,13844,1,1,0,0.00
953418,179071,4101,13844,1,1,0,0.00
953417,179070,4101,13844,1,1,0,0.00
953416,179069,4101,13844,1,1,0,0.00
953415,179068,4101,13844,1,1,0,0.00
953414,179067,4101,13844,1,1,0,0.00
953413,179066,4101,13844,1,1,0,0.00
953412,179065,4101,13844,0,1,0,0.00
953411,179064,4101,13844,1,1,0,0.00
953410,179063,4101,13844,0,1,0,0.00
953409,179062,4101,13844,1,1,0,0.00
953408,179061,4101,13844,1,1,0,0.00
953407,172067,4101,13844,0,1,0,0.00
953406,172066,4101,13844,0,1,0,0.00
953405,172065,4101,13844,0,1,0,0.00
953404,172064,4101,13844,1,1,0,0.00
953403,172063,4101,13844,1,1,0,0.00
953402,172062,4101,13844,1,1,0,0.00
953401,172061,4101,13844,1,1,0,0.00
953400,172060,4101,13844,1,1,0,0.00
953399,172059,4101,13844,0,1,0,0.00
953398,172058,4101,13844,1,1,0,0.00
953397,172057,4101,13844,1,1,0,0.00
953396,172056,4101,13844,1,1,0,0.00
953395,172055,4101,13844,1,1,0,0.00
953394,172054,4101,13844,1,1,0,0.00
953393,172052,4101,13844,1,1,0,0.00
953392,172051,4101,13844,1,1,0,0.00
953391,172050,4101,13844,1,1,0,0.00
953390,172049,4101,13844,0,1,0,0.00
953389,172048,4101,13844,1,1,0,0.00
953388,172047,4101,13844,1,1,0,0.00
953387,172046,4101,13844,1,1,0,0.00
953386,172045,4101,13844,0,1,0,0.00
953385,172044,4101,13844,1,1,0,0.00
953384,172043,4101,13844,1,1,0,0.00
953268,173624,3598,13843,0,0,0,0.00
953267,173623,3598,13843,0,0,0,0.00
953266,173622,3598,13843,0,0,0,0.00
953265,173621,3598,13843,0,0,0,0.00
953264,173620,3598,13843,0,0,0,0.00
953263,173619,3598,13843,0,0,0,0.00
953262,173618,3598,13843,0,0,0,0.00
953261,173617,3598,13843,0,0,0,0.00
953260,173616,3598,13843,0,0,0,0.00
953259,173615,3598,13843,0,0,0,0.00
953258,173614,3598,13843,0,0,0,0.00
953257,173613,3598,13843,0,0,0,0.00
953256,173612,3598,13843,0,0,0,0.00
953255,173611,3598,13843,0,0,0,0.00
953254,173610,3598,13843,0,0,0,0.00
953253,173609,3598,13843,0,0,0,0.00
953252,173608,3598,13843,0,0,0,0.00
953251,173607,3598,13843,0,0,0,0.00
953250,173606,3598,13843,0,0,0,0.00
953249,173605,3598,13843,0,0,0,0.00
953248,173604,3598,13843,0,0,0,0.00
953247,173603,3598,13843,0,0,0,0.00
953246,173602,3598,13843,0,0,0,0.00
953245,173601,3598,13843,0,0,0,0.00
953244,173600,3598,13843,0,0,0,0.00
953243,173599,3598,13843,0,0,0,0.00
953242,173598,3598,13843,0,0,0,0.00
953241,173597,3598,13843,0,0,0,0.00
953240,173596,3598,13843,0,0,0,0.00
953239,173595,3598,13843,0,0,0,0.00
953238,173594,3598,13843,0,0,0,0.00
953237,173593,3598,13843,0,0,0,0.00
953236,173592,3598,13843,0,0,0,0.00
953235,173591,3598,13843,0,0,0,0.00
953234,173590,3598,13843,0,0,0,0.00
953233,173589,3598,13843,0,0,0,0.00
953232,173588,3598,13843,0,0,0,0.00
953231,173587,3598,13843,0,0,0,0.00
953230,173586,3598,13843,0,0,0,0.00
953229,173585,3598,13843,0,0,0,0.00
953228,173584,3598,13843,0,0,0,0.00
953227,173583,3598,13843,0,0,0,0.00
953226,173582,3598,13843,0,0,0,0.00
953225,173581,3598,13843,0,0,0,0.00
953224,173580,3598,13843,0,0,0,0.00
953223,173579,3598,13843,0,0,0,0.00
953222,173578,3598,13843,0,0,0,0.00
953221,173577,3598,13843,0,0,0,0.00
953220,173576,3598,13843,0,0,0,0.00
953219,173575,3598,13843,0,0,0,0.00
953218,173574,3598,13843,0,0,0,0.00
953217,173573,3598,13843,0,0,0,0.00
953216,173572,3598,13843,0,0,0,0.00
953215,173571,3598,13843,0,0,0,0.00
953214,173570,3598,13843,0,0,0,0.00
953213,173569,3598,13843,0,0,0,0.00
953212,173568,3598,13843,0,0,0,0.00
953211,173567,3598,13843,0,0,0,0.00
953210,173566,3598,13843,0,0,0,0.00
953209,173565,3598,13843,0,0,0,0.00
953208,173564,3598,13843,0,0,0,0.00
953207,173563,3598,13843,0,0,0,0.00
953206,173562,3598,13843,0,0,0,0.00
953205,173561,3598,13843,0,0,0,0.00
953204,173560,3598,13843,0,0,0,0.00
953203,173559,3598,13843,0,0,0,0.00
953202,173558,3598,13843,0,0,0,0.00
953201,173557,3598,13843,0,0,0,0.00
953200,173556,3598,13843,0,0,0,0.00
953199,173555,3598,13843,0,0,0,0.00
953198,173554,3598,13843,0,0,0,0.00
953197,173553,3598,13843,0,0,0,0.00
953196,173552,3598,13843,0,0,0,0.00
953195,173551,3598,13843,0,0,0,0.00
953194,173550,3598,13843,0,0,0,0.00
953193,173549,3598,13843,0,0,0,0.00
953192,173548,3598,13843,0,0,0,0.00
953191,173547,3598,13843,0,0,0,0.00
953190,173546,3598,13843,0,0,0,0.00
953189,165127,3598,13843,0,0,0,0.00
953188,165125,3598,13843,0,0,0,0.00
953187,165119,3598,13843,0,0,0,0.00
953186,165117,3598,13843,0,0,0,0.00
953185,165111,3598,13843,0,0,0,0.00
953184,165105,3598,13843,0,0,0,0.00
953183,165104,3598,13843,0,0,0,0.00
953182,165103,3598,13843,0,0,0,0.00
953181,165102,3598,13843,0,0,0,0.00
953180,165101,3598,13843,0,0,0,0.00
953179,165100,3598,13843,0,0,0,0.00
953178,165099,3598,13843,0,0,0,0.00
953177,165096,3598,13843,0,0,0,0.00
953176,165094,3598,13843,0,0,0,0.00
953175,165093,3598,13843,0,0,0,0.00
953174,165092,3598,13843,0,0,0,0.00
953173,165091,3598,13843,0,0,0,0.00
953172,165088,3598,13843,0,0,0,0.00
953171,165087,3598,13843,0,0,0,0.00
953170,165085,3598,13843,0,0,0,0.00
953169,165081,3598,13843,0,0,0,0.00
953168,173545,3598,13843,0,0,0,0.00
953167,165079,3598,13843,0,0,0,0.00
953166,165078,3598,13843,0,0,0,0.00
953165,165077,3598,13843,0,0,0,0.00
953164,165076,3598,13843,0,0,0,0.00
953163,165070,3598,13843,0,0,0,0.00
953162,165069,3598,13843,0,0,0,0.00
953161,165068,3598,13843,0,0,0,0.00
953160,165067,3598,13843,0,0,0,0.00
953159,165066,3598,13843,0,0,0,0.00
953158,173544,3598,13843,0,0,0,0.00
953157,165064,3598,13843,0,0,0,0.00
953156,165063,3598,13843,0,0,0,0.00
953155,165062,3598,13843,0,0,0,0.00
953154,173543,3598,13843,0,0,0,0.00
953153,165057,3598,13843,0,0,0,0.00
953152,155170,3598,13843,0,0,0,0.00
953151,155169,3598,13843,0,0,0,0.00
953150,155168,3598,13843,0,0,0,0.00
953149,155167,3598,13843,0,0,0,0.00
953148,155166,3598,13843,0,0,0,0.00
953147,155165,3598,13843,0,0,0,0.00
953146,155164,3598,13843,0,0,0,0.00
953145,155163,3598,13843,0,0,0,0.00
953144,155162,3598,13843,0,0,0,0.00
953143,155161,3598,13843,0,0,0,0.00
953142,155160,3598,13843,0,0,0,0.00
953141,155159,3598,13843,0,0,0,0.00
953140,155158,3598,13843,0,0,0,0.00
953139,155157,3598,13843,0,0,0,0.00
953138,155156,3598,13843,0,0,0,0.00
953137,155155,3598,13843,0,0,0,0.00
953136,155154,3598,13843,0,0,0,0.00
953135,155153,3598,13843,0,0,0,0.00
953134,155152,3598,13843,0,0,0,0.00
953133,155151,3598,13843,0,0,0,0.00
953132,155150,3598,13843,0,0,0,0.00
953131,155149,3598,13843,0,0,0,0.00
953130,155147,3598,13843,0,0,0,0.00
953129,155146,3598,13843,0,0,0,0.00
953101,167073,3392,13842,0,0,0,0.00
953100,167072,3392,13842,0,0,0,0.00
953099,167071,3392,13842,0,0,0,0.00
953098,167070,3392,13842,0,0,0,0.00
953097,167069,3392,13842,0,0,0,0.00
953096,167068,3392,13842,0,0,0,0.00
953095,167067,3392,13842,0,0,0,0.00
953094,167066,3392,13842,0,0,0,0.00
953093,167065,3392,13842,0,0,0,0.00
953092,167064,3392,13842,0,0,0,0.00
953091,167063,3392,13842,0,0,0,0.00
953090,167062,3392,13842,0,0,0,0.00
953089,167061,3392,13842,0,0,0,0.00
953088,167060,3392,13842,0,0,0,0.00
953087,167059,3392,13842,0,0,0,0.00
953086,167058,3392,13842,0,0,0,0.00
953085,167057,3392,13842,0,0,0,0.00
953084,167056,3392,13842,0,0,0,0.00
953083,167055,3392,13842,0,0,0,0.00
953082,167054,3392,13842,0,0,0,0.00
953081,167053,3392,13842,0,0,0,0.00
953080,167052,3392,13842,0,0,0,0.00
953079,167051,3392,13842,0,0,0,0.00
953078,167050,3392,13842,0,0,0,0.00
953077,167049,3392,13842,0,0,0,0.00
953076,167048,3392,13842,0,0,0,0.00
953075,167047,3392,13842,0,0,0,0.00
953074,167046,3392,13842,0,0,0,0.00
953073,167045,3392,13842,0,0,0,0.00
953072,167044,3392,13842,0,0,0,0.00
953071,167043,3392,13842,0,0,0,0.00
953070,167042,3392,13842,0,0,0,0.00
953069,167041,3392,13842,0,0,0,0.00
953068,167040,3392,13842,0,0,0,0.00
953067,167039,3392,13842,0,0,0,0.00
953066,167038,3392,13842,0,0,0,0.00
953065,167037,3392,13842,0,0,0,0.00
953064,167036,3392,13842,0,0,0,0.00
953063,167035,3392,13842,0,0,0,0.00
953062,167034,3392,13842,0,0,0,0.00
953061,167033,3392,13842,0,0,0,0.00
953060,167032,3392,13842,0,0,0,0.00
953059,167031,3392,13842,0,0,0,0.00
953058,167030,3392,13842,0,0,0,0.00
953057,167029,3392,13842,0,0,0,0.00
953056,167028,3392,13842,0,0,0,0.00
953055,167027,3392,13842,0,0,0,0.00
953054,167026,3392,13842,0,0,0,0.00
953053,167025,3392,13842,0,0,0,0.00
953052,167024,3392,13842,0,0,0,0.00
953051,148235,3392,13842,0,0,0,0.00
953050,148234,3392,13842,0,0,0,0.00
953049,148233,3392,13842,0,0,0,0.00
953048,148232,3392,13842,0,0,0,0.00
953047,148231,3392,13842,0,0,0,0.00
953046,148230,3392,13842,0,0,0,0.00
953045,148229,3392,13842,0,0,0,0.00
953044,148228,3392,13842,0,0,0,0.00
953043,148227,3392,13842,0,0,0,0.00
953042,148226,3392,13842,0,0,0,0.00
953041,148225,3392,13842,0,0,0,0.00
953040,148224,3392,13842,0,0,0,0.00
953039,148223,3392,13842,0,0,0,0.00
953038,148222,3392,13842,0,0,0,0.00
953037,148221,3392,13842,0,0,0,0.00
953036,148220,3392,13842,0,0,0,0.00
953035,148219,3392,13842,0,0,0,0.00
953034,148218,3392,13842,0,0,0,0.00
953033,148217,3392,13842,0,0,0,0.00
953032,148216,3392,13842,0,0,0,0.00
953031,148215,3392,13842,0,0,0,0.00
953030,148214,3392,13842,0,0,0,0.00
953029,148213,3392,13842,0,0,0,0.00
953028,148212,3392,13842,0,0,0,0.00
953027,148211,3392,13842,0,0,0,0.00
953026,148210,3392,13842,0,0,0,0.00
953025,148209,3392,13842,0,0,0,0.00
953024,148208,3392,13842,0,0,0,0.00
953023,148207,3392,13842,0,0,0,0.00
953022,148206,3392,13842,0,0,0,0.00
953021,148205,3392,13842,0,0,0,0.00
953020,148204,3392,13842,0,0,0,0.00
953019,148203,3392,13842,0,0,0,0.00
953018,148202,3392,13842,0,0,0,0.00
953017,148201,3392,13842,0,0,0,0.00
953016,148200,3392,13842,0,0,0,0.00
953015,148199,3392,13842,0,0,0,0.00
953014,148198,3392,13842,0,0,0,0.00
953013,148197,3392,13842,0,0,0,0.00
953012,148196,3392,13842,0,0,0,0.00
953011,148195,3392,13842,0,0,0,0.00
953010,148194,3392,13842,0,0,0,0.00
953009,148193,3392,13842,0,0,0,0.00
953008,148192,3392,13842,0,0,0,0.00
953007,148191,3392,13842,0,0,0,0.00
953006,148190,3392,13842,0,0,0,0.00
953005,148189,3392,13842,0,0,0,0.00
953004,148188,3392,13842,0,0,0,0.00
953003,148187,3392,13842,0,0,0,0.00
953002,148186,3392,13842,0,0,0,0.00
952896,156173,3078,13841,0,1,0,0.00
952895,156172,3078,13841,0,1,0,0.00
952894,156171,3078,13841,0,1,0,0.00
952893,156170,3078,13841,0,1,0,0.00
952892,156169,3078,13841,0,1,0,0.00
952891,156168,3078,13841,0,1,0,0.00
952890,143558,3078,13841,0,1,0,0.00
952889,143557,3078,13841,0,1,0,0.00
952888,143556,3078,13841,0,1,0,0.00
952887,143555,3078,13841,0,1,0,0.00
952886,143553,3078,13841,1,1,0,0.00
952885,143552,3078,13841,1,1,0,0.00
952884,143551,3078,13841,1,1,0,0.00
952883,143549,3078,13841,0,1,0,0.00
952882,143548,3078,13841,0,1,0,0.00
952881,143547,3078,13841,1,1,0,0.00
952880,143546,3078,13841,1,1,0,0.00
952879,143545,3078,13841,0,1,0,0.00
952878,143544,3078,13841,1,1,0,0.00
952877,143543,3078,13841,0,1,0,0.00
952876,143542,3078,13841,1,1,0,0.00
952875,143541,3078,13841,0,1,0,0.00
952874,143540,3078,13841,0,1,0,0.00
952873,143539,3078,13841,1,1,0,0.00
952872,143538,3078,13841,0,1,0,0.00
952871,143537,3078,13841,0,1,0,0.00
952870,143536,3078,13841,0,1,0,0.00
952869,143534,3078,13841,1,1,0,0.00
952868,143533,3078,13841,0,1,0,0.00
952867,143532,3078,13841,1,1,0,0.00
952866,143531,3078,13841,0,1,0,0.00
952865,143530,3078,13841,0,1,0,0.00
952864,143529,3078,13841,0,1,0,0.00
952863,143528,3078,13841,0,1,0,0.00
952862,143527,3078,13841,1,1,0,0.00
952861,143526,3078,13841,0,1,0,0.00
952860,143525,3078,13841,0,1,0,0.00
952859,143524,3078,13841,0,1,0,0.00
952858,143523,3078,13841,0,1,0,0.00
952857,143522,3078,13841,1,1,0,0.00
952856,143521,3078,13841,0,1,0,0.00
952855,143520,3078,13841,1,1,0,0.00
952854,143519,3078,13841,1,1,0,0.00
952853,143518,3078,13841,0,1,0,0.00
952852,143517,3078,13841,0,1,0,0.00
952851,143516,3078,13841,0,1,0,0.00
952850,143515,3078,13841,1,1,0,0.00
952849,143514,3078,13841,0,1,0,0.00
952848,143513,3078,13841,0,1,0,0.00
952847,143512,3078,13841,0,1,0,0.00
952846,143511,3078,13841,0,1,0,0.00
952845,143510,3078,13841,0,1,0,0.00
952844,143509,3078,13841,0,1,0,0.00
952843,143508,3078,13841,0,1,0,0.00
952842,143507,3078,13841,0,1,0,0.00
952841,143506,3078,13841,0,1,0,0.00
952840,143505,3078,13841,0,1,0,0.00
952839,143504,3078,13841,0,1,0,0.00
952838,143503,3078,13841,0,1,0,0.00
952837,143502,3078,13841,0,1,0,0.00
952836,143501,3078,13841,0,1,0,0.00
952835,143500,3078,13841,0,1,0,0.00
952834,143499,3078,13841,0,1,0,0.00
952833,143498,3078,13841,0,1,0,0.00
952832,143497,3078,13841,0,1,0,0.00
952831,143496,3078,13841,0,1,0,0.00
952830,143495,3078,13841,0,1,0,0.00
952829,143494,3078,13841,1,1,0,0.00
952828,143493,3078,13841,0,1,0,0.00
952827,143492,3078,13841,0,1,0,0.00
952826,143491,3078,13841,0,1,0,0.00
952825,143225,3078,13841,0,1,0,0.00
952824,143204,3078,13841,1,1,0,0.00
952823,143203,3078,13841,0,1,0,0.00
952822,143202,3078,13841,0,1,0,0.00
952821,143201,3078,13841,1,1,0,0.00
952820,143200,3078,13841,1,1,0,0.00
952819,143199,3078,13841,0,1,0,0.00
952818,143198,3078,13841,1,1,0,0.00
952817,141304,3078,13841,0,1,0,0.00
952816,141303,3078,13841,0,1,0,0.00
952815,141302,3078,13841,0,1,0,0.00
952814,141301,3078,13841,0,1,0,0.00
952813,141300,3078,13841,0,1,0,0.00
952812,141299,3078,13841,0,1,0,0.00
952811,141297,3078,13841,1,1,0,0.00
952810,141296,3078,13841,0,1,0,0.00
952809,141294,3078,13841,0,1,0,0.00
952808,141293,3078,13841,0,1,0,0.00
952807,141292,3078,13841,0,1,0,0.00
952806,141291,3078,13841,0,1,0,0.00
952805,141290,3078,13841,0,1,0,0.00
952804,141289,3078,13841,0,1,0,0.00
952803,141288,3078,13841,0,1,0,0.00
952802,141287,3078,13841,0,1,0,0.00
952801,141286,3078,13841,0,1,0,0.00
952800,141285,3078,13841,0,1,0,0.00
952799,141284,3078,13841,0,1,0,0.00
952798,141280,3078,13841,0,1,0,0.00
952797,141278,3078,13841,0,1,0,0.00
952796,141277,3078,13841,1,1,0,0.00
952795,141276,3078,13841,0,1,0,0.00
952794,141275,3078,13841,0,1,0,0.00
952793,141274,3078,13841,1,1,0,0.00
952792,141273,3078,13841,0,1,0,0.00
952791,141268,3078,13841,1,1,0,0.00
952790,141267,3078,13841,1,1,0,0.00
952789,141266,3078,13841,0,1,0,0.00
952788,141265,3078,13841,0,1,0,0.00
952787,141264,3078,13841,0,1,0,0.00
952786,141263,3078,13841,0,1,0,0.00
952785,141262,3078,13841,0,1,0,0.00
952784,141258,3078,13841,0,1,0,0.00
952783,141256,3078,13841,0,1,0,0.00
952782,141255,3078,13841,1,1,0,0.00
952781,141254,3078,13841,0,1,0,0.00
952780,141253,3078,13841,1,1,0,0.00
952779,141252,3078,13841,1,1,0,0.00
952778,141251,3078,13841,0,1,0,0.00
952777,141247,3078,13841,0,1,0,0.00
952776,141246,3078,13841,0,1,0,0.00
952775,141245,3078,13841,0,1,0,0.00
952774,141244,3078,13841,1,1,0,0.00
952773,141243,3078,13841,1,1,0,0.00
952772,141242,3078,13841,0,1,0,0.00
952771,141241,3078,13841,0,1,0,0.00
952770,141240,3078,13841,0,1,0,0.00
952769,141235,3078,13841,1,1,0,0.00
952768,141234,3078,13841,0,1,0,0.00
952767,141233,3078,13841,0,1,0,0.00
952766,138410,3078,13841,0,1,0,0.00
952765,138409,3078,13841,1,1,0,0.00
952764,138408,3078,13841,0,1,0,0.00
952763,138407,3078,13841,0,1,0,0.00
952762,138406,3078,13841,0,1,0,0.00
952761,138403,3078,13841,0,1,0,0.00
952760,138402,3078,13841,1,1,0,0.00
952759,138401,3078,13841,0,1,0,0.00
952758,138400,3078,13841,0,1,0,0.00
952757,138399,3078,13841,0,1,0,0.00
952756,138398,3078,13841,0,1,0,0.00
952755,138397,3078,13841,0,1,0,0.00
952754,138396,3078,13841,0,1,0,0.00
952753,138392,3078,13841,1,1,0,0.00
952752,138391,3078,13841,0,1,0,0.00
952751,138390,3078,13841,1,1,0,0.00
952750,138389,3078,13841,1,1,0,0.00
952749,138388,3078,13841,0,1,0,0.00
952748,138387,3078,13841,0,1,0,0.00
952747,138386,3078,13841,1,1,0,0.00
952719,226757,5845,13840,0,0,0,0.00
952718,226756,5845,13840,0,0,0,0.00
952717,226755,5845,13840,0,0,0,0.00
952716,226754,5845,13840,0,0,0,0.00
952715,226753,5845,13840,0,0,0,0.00
952714,226752,5845,13840,0,0,0,0.00
952713,226751,5845,13840,0,0,0,0.00
952712,226750,5845,13840,0,0,0,0.00
952711,226749,5845,13840,0,0,0,0.00
952710,226748,5845,13840,0,0,0,0.00
952709,226747,5845,13840,0,0,0,0.00
952708,226746,5845,13840,0,0,0,0.00
952707,226745,5845,13840,0,0,0,0.00
952706,226744,5845,13840,0,0,0,0.00
952705,226743,5845,13840,0,0,0,0.00
952704,226742,5845,13840,0,0,0,0.00
952703,226741,5845,13840,0,0,0,0.00
952702,226740,5845,13840,0,0,0,0.00
952701,226739,5845,13840,0,0,0,0.00
952700,226738,5845,13840,0,0,0,0.00
952699,226737,5845,13840,0,0,0,0.00
952698,226736,5845,13840,0,0,0,0.00
952697,226735,5845,13840,0,0,0,0.00
952696,226734,5845,13840,0,0,0,0.00
952695,226733,5845,13840,0,0,0,0.00
952694,226732,5845,13840,0,0,0,0.00
952693,226731,5845,13840,0,0,0,0.00
952692,226730,5845,13840,0,0,0,0.00
952691,226729,5845,13840,0,0,0,0.00
952690,226728,5845,13840,0,0,0,0.00
952689,226727,5845,13840,0,0,0,0.00
952688,226726,5845,13840,0,0,0,0.00
952687,226725,5845,13840,0,0,0,0.00
952686,226724,5845,13840,0,0,0,0.00
952685,226723,5845,13840,0,0,0,0.00
952684,226722,5845,13840,0,0,0,0.00
952683,226721,5845,13840,0,0,0,0.00
952682,226720,5845,13840,0,0,0,0.00
952681,226719,5845,13840,0,0,0,0.00
952680,226718,5845,13840,0,0,0,0.00
952679,226717,5845,13840,0,0,0,0.00
952678,226716,5845,13840,0,0,0,0.00
952677,226715,5845,13840,0,0,0,0.00
952676,226714,5845,13840,0,0,0,0.00
952675,226713,5845,13840,0,0,0,0.00
952674,226712,5845,13840,0,0,0,0.00
952673,226711,5845,13840,0,0,0,0.00
952672,226710,5845,13840,0,0,0,0.00
952671,226709,5845,13840,0,0,0,0.00
952670,226708,5845,13840,0,0,0,0.00
952669,226707,5845,13840,0,0,0,0.00
952668,226706,5845,13840,0,0,0,0.00
952667,226705,5845,13840,0,0,0,0.00
952666,226704,5845,13840,0,0,0,0.00
952665,226703,5845,13840,0,0,0,0.00
952664,226702,5845,13840,0,0,0,0.00
952663,226701,5845,13840,0,0,0,0.00
952662,226700,5845,13840,0,0,0,0.00
952661,226699,5845,13840,0,0,0,0.00
952660,226698,5845,13840,0,0,0,0.00
952659,226697,5845,13840,0,0,0,0.00
952658,226696,5845,13840,0,0,0,0.00
952657,226695,5845,13840,0,0,0,0.00
952656,226694,5845,13840,0,0,0,0.00
952655,226693,5845,13840,0,0,0,0.00
952654,226692,5845,13840,0,0,0,0.00
952653,226691,5845,13840,0,0,0,0.00
952652,226690,5845,13840,0,0,0,0.00
952651,226689,5845,13840,0,0,0,0.00
952650,226688,5845,13840,0,0,0,0.00
952649,226687,5845,13840,0,0,0,0.00
952648,226686,5845,13840,0,0,0,0.00
952647,226685,5845,13840,0,0,0,0.00
952646,226684,5845,13840,0,0,0,0.00
952645,226683,5845,13840,0,0,0,0.00
952644,226682,5845,13840,0,0,0,0.00
952643,226681,5845,13840,0,0,0,0.00
952642,226680,5845,13840,0,0,0,0.00
952641,226679,5845,13840,0,0,0,0.00
952640,226678,5845,13840,0,0,0,0.00
952639,226677,5845,13840,0,0,0,0.00
952638,226676,5845,13840,0,0,0,0.00
952637,226675,5845,13840,0,0,0,0.00
952636,226674,5845,13840,0,0,0,0.00
952635,226673,5845,13840,0,0,0,0.00
952634,226672,5845,13840,0,0,0,0.00
952633,226671,5845,13840,0,0,0,0.00
952632,226670,5845,13840,0,0,0,0.00
952631,226669,5845,13840,0,0,0,0.00
952630,226668,5845,13840,0,0,0,0.00
952629,226667,5845,13840,0,0,0,0.00
952628,226666,5845,13840,0,0,0,0.00
952627,226665,5845,13840,0,0,0,0.00
952626,226664,5845,13840,0,0,0,0.00
952625,226663,5845,13840,0,0,0,0.00
952624,226662,5845,13840,0,0,0,0.00
952623,226661,5845,13840,0,0,0,0.00
952622,226660,5845,13840,0,0,0,0.00
952621,226659,5845,13840,0,0,0,0.00
952620,226658,5845,13840,0,0,0,0.00
952592,111527,2093,13839,0,0,0,0.00
952591,111526,2093,13839,0,0,0,0.00
952590,111525,2093,13839,0,0,0,0.00
952589,111524,2093,13839,0,0,0,0.00
952588,111523,2093,13839,0,0,0,0.00
952587,111522,2093,13839,0,0,0,0.00
952586,111521,2093,13839,0,0,0,0.00
952585,111520,2093,13839,0,0,0,0.00
952584,111519,2093,13839,0,0,0,0.00
952583,111518,2093,13839,0,0,0,0.00
952582,111517,2093,13839,0,0,0,0.00
952581,111516,2093,13839,0,0,0,0.00
952580,111515,2093,13839,0,0,0,0.00
952579,111514,2093,13839,0,0,0,0.00
952578,111513,2093,13839,0,0,0,0.00
952577,111512,2093,13839,0,0,0,0.00
952576,111511,2093,13839,0,0,0,0.00
952575,111510,2093,13839,0,0,0,0.00
952574,111509,2093,13839,0,0,0,0.00
952573,111508,2093,13839,0,0,0,0.00
952572,111507,2093,13839,0,0,0,0.00
952571,111506,2093,13839,0,0,0,0.00
952570,111505,2093,13839,0,0,0,0.00
952569,111504,2093,13839,0,0,0,0.00
952568,111503,2093,13839,0,0,0,0.00
952567,111502,2093,13839,0,0,0,0.00
952566,111501,2093,13839,0,0,0,0.00
952565,111500,2093,13839,0,0,0,0.00
952564,111499,2093,13839,0,0,0,0.00
952563,111498,2093,13839,0,0,0,0.00
952562,111497,2093,13839,0,0,0,0.00
952561,111496,2093,13839,0,0,0,0.00
952560,111495,2093,13839,0,0,0,0.00
952559,111494,2093,13839,0,0,0,0.00
952558,111493,2093,13839,0,0,0,0.00
952557,111492,2093,13839,0,0,0,0.00
952556,111491,2093,13839,0,0,0,0.00
952555,111490,2093,13839,0,0,0,0.00
952554,111489,2093,13839,0,0,0,0.00
952553,111488,2093,13839,0,0,0,0.00
952552,111487,2093,13839,0,0,0,0.00
952551,111486,2093,13839,0,0,0,0.00
952550,111485,2093,13839,0,0,0,0.00
952549,111484,2093,13839,0,0,0,0.00
952548,111483,2093,13839,0,0,0,0.00
952547,111482,2093,13839,0,0,0,0.00
952546,111481,2093,13839,0,0,0,0.00
952545,111480,2093,13839,0,0,0,0.00
952544,111479,2093,13839,0,0,0,0.00
952543,111478,2093,13839,0,0,0,0.00
952542,111477,2093,13839,0,0,0,0.00
952541,111476,2093,13839,0,0,0,0.00
952540,111475,2093,13839,0,0,0,0.00
952539,111474,2093,13839,0,0,0,0.00
952538,111473,2093,13839,0,0,0,0.00
952537,111472,2093,13839,0,0,0,0.00
952536,111471,2093,13839,0,0,0,0.00
